#	sentenceHe	sentenceRu	fileName	voice
661	הוּא מַכִּיר אֶת הַמּוֹרֶה.	Он знает учителя.	s_3285aded05b6.mp3	female
662	הַמּוֹרֶה מַסְבִּיר אֶת הַחוֹמֶר.	Учитель объясняет материал.	s_e56ad8af038b.mp3	female
663	יֵשׁ לָהּ נֶמֶשׁ קָטָן.	У неё есть маленькая веснушка.	s_bdd5a0a630bb.mp3	male
664	הוּא מַגִּיעַ הַבַּיְתָה בָּעֶרֶב.	Он приходит домой вечером.	s_2bbabb18a4fd.mp3	male
665	הוּא מַצְלִיחַ בַּמִּבְחָן הַקָּשֶׁה.	Он успешно сдаёт трудный экзамен.	s_4e6f8c549d5c.mp3	male
666	הוּא מִתְרַגֵּשׁ לִפְנֵי הַמִּבְחָן.	Он волнуется перед экзаменом.	s_dd9c38634ffd.mp3	male
667	דָּנִי מִתְחַתֵּן עִם שָׂרָה.	Дани женится на Саре.	s_ef2c09c80a8b.mp3	male
668	הוּא מִשְׁתַּדֵּל לְהַגִּיעַ בִּזְמַן.	Он старается приходить вовремя.	s_5a4d1b441a5b.mp3	male
669	הוּא מִצְטָרֵךְ לָלֶכֶת עַכְשָׁו.	Он вынужден идти сейчас.	s_55e469eed23b.mp3	male
670	הוּא מְתַרְגֵּל עִבְרִית הַיּוֹם.	Он тренирует иврит сегодня.	s_f8c1bdc65e40.mp3	male
671	הוּא מִשְׁתַּמֵּשׁ בַּמַּחְשֵׁב הַזֶּה.	Он пользуется этим компьютером.	s_0ffd3c38fb38.mp3	male
672	הוּא מִתְרַעְנֵן בַּמַּיִם הַקָּרִים.	Он освежается в холодной воде.	s_e3c40c93be8a.mp3	male
673	הוּא חוֹסֵךְ כֶּסֶף לְדִירָה.	Он копит деньги на квартиру.	s_3392d8b5eb94.mp3	male
674	הַבַּנְק נִסְגָּר בְּאַרְבַּע הַיּוֹם.	Банк закрывается в четыре сегодня.	s_82bed8b148ad.mp3	male
675	הַקַּנְיוֹן נִפְתָּח בְּתֵשַׁע בַּבּוֹקֶר.	Торговый центр открывается в девять утра.	s_ea4d93e72af6.mp3	male
676	הַמִּכְתָּב נִכְתָּב בְּעִבְרִית עַכְשָׁו.	Письмо пишется на иврите сейчас.	s_c68add321d5c.mp3	male
677	הַחַלּוֹן נִשְׁבָּר מֵהָרוּחַ הַחֲזָקָה.	Окно разбивается от сильного ветра.	s_8b1a52919bfa.mp3	male
678	הַסֵּפֶר נִמְצָא עַל הַשּׁוּלְחָן.	Книга находится на столе.	s_12ba197be536.mp3	male
679	הוּא נִשְׁאָר בַּבַּיִת הַיּוֹם.	Он остаётся дома сегодня.	s_011d5d94e7f8.mp3	male
680	הַסֶּרֶט נִגְמָר בְּעוֹד שָׁעָה.	Фильм заканчивается через час.	s_e21636eaf408.mp3	male
681	הַבַּיִת נִמְכָּר בִּמְחִיר טוֹב.	Дом продаётся по хорошей цене.	s_91ae61c7cacb.mp3	male
682	הוּא נִזְכָּר בַּשֵּׁם שֶׁלָּהּ.	Он вспоминает её имя.	s_ecdcbbbc498e.mp3	male
683	אֲנִי נִזְהָר מֵהַכֶּלֶב הַזֶּה.	Я остерегаюсь этой собаки.	s_8b3640dedbca.mp3	male
684	הוּא נִכְנָס לַחֶדֶר הַגָּדוֹל.	Он входит в большую комнату.	s_372ccc96f825.mp3	male
685	הַכֶּסֶף נֶעֱלָם מֵהַשּׁוּלְחָן.	Деньги исчезают со стола.	s_384e459e77c6.mp3	male
686	דָּוִד נִרְגָּע מַהֵר מְאוֹד.	Давид успокаивается очень быстро.	s_ae2fd16513e1.mp3	male
687	דָּוִד מַחְלִיט לִקְנוֹת דִּירָה.	Давид решает купить квартиру.	s_d141f7ca4704.mp3	male
688	אֲנִי סוֹמֵךְ עָלֶיךָ תָּמִיד.	Я всегда полагаюсь на тебя.	s_cc85f8a9a875.mp3	male
689	הָרֶכֶב מִתְקָרֵב אֶל הַתַּחֲנָה.	Машина приближается к остановке.	s_1778a4654fe5.mp3	male
690	הוּא מַשְׁוֶה אֶת הַמְּחִירִים.	Он сравнивает цены.	s_4b19e1408314.mp3	female
691	הוּא מְמַחְזֵר בַּקְבּוּקֵי פְּלַסְטִיק.	Он перерабатывает пластиковые бутылки.	s_93c4c995526e.mp3	male
692	הוּא מַצְבִּיעַ בַּבְּחִירוֹת הַיּוֹם.	Он голосует на выборах сегодня.	s_5ee81be3c924.mp3	male
693	הוּא מִתְגַּיֵּס לְצַהַ"ל מָחָר.	Он призывается в ЦАХАЛ завтра.	s_e0c629cbb226.mp3	male
694	הוּא חוֹפֵר בּוֹר בַּגִּינָּה.	Он копает яму в саду.	s_ec67ff5c2c2a.mp3	male
695	הוּא נִרְשָׁם לַקּוּרְס הַיּוֹם.	Он записывается на курс сегодня.	s_9675a4513043.mp3	male
696	הוּא תּוֹרֵם כֶּסֶף לַקְּשִׁישִׁים.	Он жертвует деньги пожилым людям.	s_95ff99f54ea5.mp3	male
697	הוּא מְשַׁכְנֵעַ אֶת הַחֲבֵרִים.	Он убеждает друзей.	s_1156731260e0.mp3	female
698	הוּא מַבִּיעַ דֵּעָה בַּדִּיּוּן.	Он высказывает мнение на обсуждении.	s_d04ee39e2874.mp3	male
699	הַמִּפְעָל מַתְפִּיל מֵי יָם.	Завод опресняет морскую воду.	s_fcf7e65c280e.mp3	male
700	הַמַּדְּעָן חוֹקֵר אֶת הַנּוֹשֵׂא.	Учёный исследует эту тему.	s_68dd1e36d1d5.mp3	female
701	הוּא חוֹלֵק עַל דַּעְתּוֹ.	Он оспаривает его мнение.	s_fbf5a04bbdb8.mp3	male
702	הוּא מְפַעְנֵחַ אֶת הַקּוֹד.	Он расшифровывает код.	s_47594082abcc.mp3	female
703	הוּא מְסַכֵּם אֶת הַמַּאֲמָר.	Он резюмирует статью.	s_5fa31d815d0b.mp3	female
704	הָאוּלְפָּן קוֹלֵט עוֹלִים חֲדָשִׁים.	Ульпан принимает новых репатриантов.	s_3c30e85458b9.mp3	male
705	הַתַּלְמִיד מַטֶּה אֶת הַפּוֹעַל.	Ученик спрягает глагол.	s_720d077045ea.mp3	female
706	הוּא רָץ כָּל בֹּקֶר.	Он бегает каждое утро.	s_88411e74620b.mp3	male
707	אֲנִי מְסַדֵּר אֶת הַחֶדֶר.	Я навожу порядок в комнате.	s_4af2c2d6f333.mp3	male
708	סַבָּא מְסַפֵּר סִפּוּר מְעַנְיֵן.	Дедушка рассказывает интересную историю.	s_beab7fe85f6c.mp3	male
709	הַבַּנְק נִפְתָּח עַכְשָׁיו.	Банк открывается сейчас.	s_1fbcca9afd4e.mp3	male
710	מָה הַשֵּׁם שֶׁלְּךָ?	Как тебя зовут? (досл. Каково твоё имя?)	s_0f16dc5a70ea.mp3	male
711	הַיּוֹם יוֹם יָפֶה מְאֹד.	Сегодня очень красивый день.	s_375a01d4f233.mp3	male
712	אֲנִי שׁוֹתֶה תֵּה בַּבֹּקֶר.	Я пью чай утром.	s_9ea05c72a19e.mp3	male
713	דָּוִד בַּבַּיִת בָּעֶרֶב.	Давид дома вечером.	s_396bd5432b82.mp3	male
714	לַיְלָה טוֹב לְכוּלָּם.	Доброй ночи всем.	s_f4ed326a821f.mp3	male
715	אֲנִי רוֹצֶה קָפֶה חַם.	Я хочу горячий кофе.	s_06c76a71e03c.mp3	male
716	הוּא שׁוֹתֶה תֵּה בַּבֹּקֶר.	Он пьёт чай утром.	s_452c0ecb28cd.mp3	male
717	יֵשׁ פֹּה מַיִם קָרִים.	Здесь есть холодная вода.	s_c8f6720fa6a8.mp3	male
718	אֲנִי רוֹצֶה קָפֶה עִם חָלָב.	Я хочу кофе с молоком.	s_e53a45a7c193.mp3	male
719	אַתָּה רוֹצֶה סוּכָּר בַּתֵּה?	Ты хочешь сахар в чай?	s_af01eacf41b6.mp3	male
720	זֹאת עוּגָה טְעִימָה מְאֹד.	Это очень вкусный пирог.	s_c5093355c7e5.mp3	male
721	דָּוִד אוֹכֵל קְרוּאָסוֹן בַּקָּפֶה.	Давид ест круассан в кафе.	s_8f000e28feb2.mp3	male
722	אֶפְשָׁר חֶשְׁבּוֹן, בְּבַקָּשָׁה?	Можно счёт, пожалуйста?	s_2c1cb05678b7.mp3	male
723	תֵּל אָבִיב זֹאת עִיר יָפָה.	Тель-Авив — это красивый город.	s_5c41ff550f25.mp3	male
724	יִשְׂרָאֵל מְדִינָה קְטַנָּה.	Израиль — маленькая страна.	s_44fff0c3b0e0.mp3	male
725	אֲנִי גָּר בְּיִשְׂרָאֵל עַכְשָׁו.	Я живу в Израиле сейчас.	s_e7060303dbfa.mp3	male
726	אֲנִי מְדַבֵּר עִבְרִית בָּאוּלְפָּן.	Я говорю на иврите в ульпане.	s_a53fd2f99df0.mp3	male
727	הִיא מְדַבֶּרֶת רוּסִית בַּבַּיִת.	Она говорит по-русски дома.	s_36074bc1dd4d.mp3	female
728	אַתָּה מֵבִין אַנְגְּלִית טוֹב?	Ты хорошо понимаешь по-английски?	s_1e28d88d954a.mp3	male
729	אֲנִי קוֹרֵא סֵפֶר טוֹב.	Я читаю хорошую книгу.	s_e9c7127bfb1b.mp3	male
730	יֵשׁ לִי מַחְבֶּרֶת חֲדָשָׁה.	У меня есть новая тетрадь.	s_4e324573ce8d.mp3	male
731	אֶפְשָׁר עֵט, בְּבַקָּשָׁה?	Можно ручку, пожалуйста?	s_1f11f086a1b2.mp3	male
732	הַסֵּפֶר עַל הַשּׁוּלְחָן.	Книга на столе.	s_7be786e4ef9d.mp3	male
733	זֶה כִּסֵּא נוֹחַ מְאֹד.	Это очень удобный стул.	s_775a25faf92b.mp3	male
734	דָּוִד תַּלְמִיד טוֹב בָּאוּלְפָּן.	Давид — хороший ученик в ульпане.	s_a31c08cff3d3.mp3	male
735	הַמּוֹרֶה מְדַבֵּר לְאַט בַּשִּׁעוּר.	Учитель говорит медленно на уроке.	s_dbc7ad25a0dc.mp3	female
736	אֲנִי קוֹנֶה הַכֹּל בַּסּוּפֶּרְמַרְקֶט.	Я покупаю всё в супермаркете.	s_b3d6badc4e78.mp3	male
737	אֲנַחְנוּ הוֹלְכִים לַשּׁוּק הַיּוֹם.	Мы идём на рынок сегодня.	s_c28369f89d27.mp3	male
738	כַּמָּה עוֹלוֹת הָעַגְבָנִיּוֹת הָאֵלֶּה?	Сколько стоят эти помидоры?	s_cd1a84a00d0a.mp3	male
739	אֲנִי רוֹצֶה קִילוֹ מְלָפְפוֹנִים.	Я хочу килограмм огурцов.	s_61382e66d759.mp3	male
740	יֵשׁ פֹּה לֶחֶם טָרִי?	Здесь есть свежий хлеб?	s_d5cc4f9ff049.mp3	male
741	הִיא אוֹהֶבֶת גְּבִינָה טְעִימָה.	Она любит вкусный сыр.	s_6b835caec639.mp3	female
742	זֶה עוֹלֶה עֲשָׂרָה שְׁקָלִים.	Это стоит десять шекелей.	s_efe368fdef5c.mp3	male
743	אֲנִי רוֹצֶה שְׁנֵי קִילוֹ תַּפּוּזִים.	Я хочу два килограмма апельсинов.	s_133858d67656.mp3	male
744	אַתָּה רוֹצֶה שַׂקִּית גְּדוֹלָה?	Ты хочешь большой пакет?	s_56cb65008f64.mp3	male
745	הַמּוֹכֵר עוֹזֵר לִי בַּחֲנוּת.	Продавец помогает мне в магазине.	s_3d36ee820bef.mp3	male
746	יֵשׁ לִי מִשְׁפָּחָה גְּדוֹלָה.	У меня большая семья.	s_371936a20e59.mp3	male
747	אַבָּא שֶׁלִּי עוֹבֵד פֹּה.	Мой папа работает здесь.	s_fd98c8af4bb0.mp3	male
748	אִמָּא שֶׁלִּי בַּבַּיִת עַכְשָׁו.	Моя мама дома сейчас.	s_f41b1b9e6c47.mp3	female
749	יֵשׁ לִי אָח אֶחָד.	У меня есть один брат.	s_2a81f4bf497c.mp3	male
750	אָחוֹת שֶׁלִּי לוֹמֶדֶת בָּאוּלְפָּן.	Моя сестра учится в ульпане.	s_26f655f58ad7.mp3	male
751	הַבֵּן שֶׁלּוֹ לוֹמֵד בְּבֵית סֵפֶר.	Его сын учится в школе.	s_b858775e9297.mp3	male
752	יֵשׁ לָהֶם בַּת קְטַנָּה.	У них есть маленькая дочь.	s_102e49b0479e.mp3	male
753	סַבָּא שֶׁלִּי גָּר בִּירוּשָׁלַיִם.	Мой дедушка живёт в Иерусалиме.	s_8528e7513600.mp3	male
754	סָבְתָא מְבַשֶּׁלֶת מָרָק טָעִים.	Бабушка готовит вкусный суп.	s_7c97e0344627.mp3	male
755	הַיֶּלֶד מְשַׂחֵק בַּחֶדֶר.	Мальчик играет в комнате.	s_8a3fcccf7af0.mp3	male
756	זֹאת תְּמוּנָה יָפָה מְאֹד.	Это очень красивая фотография.	s_e66821d45236.mp3	male
757	הַיְּלָדִים הוֹלְכִים לְבֵית סֵפֶר.	Дети идут в школу.	s_f91926100278.mp3	male
758	דָּוִד קוֹנֶה בַּיִת חָדָשׁ.	Давид покупает новый дом.	s_f200c6f70ee7.mp3	male
759	זֹאת דִּירָה יָפָה וּגְדוֹלָה.	Это красивая и большая квартира.	s_923b0bd294c9.mp3	male
760	יֵשׁ לִי חֶדֶר גָּדוֹל.	У меня большая комната.	s_6554186cede9.mp3	male
761	אֲנַחְנוּ יוֹשְׁבִים בַּסָּלוֹן עַכְשָׁו.	Мы сидим в гостиной сейчас.	s_b3989ac6d5f6.mp3	male
762	אִמָּא מְבַשֶּׁלֶת בַּמִּטְבָּח עַכְשָׁו.	Мама готовит на кухне сейчас.	s_2907fb9b20df.mp3	female
763	זֹאת מִיטָּה נוֹחָה מְאֹד.	Это очень удобная кровать.	s_f484cd5a8887.mp3	male
764	הַבְּגָדִים שֶׁלִּי בָּאָרוֹן.	Моя одежда в шкафу.	s_3ccf2df8e730.mp3	male
765	הֶחָלָב נִמְצָא בַּמְּקָרֵר.	Молоко находится в холодильнике.	s_429b9e74f35c.mp3	male
766	אֶפְשָׁר לִפְתֹּחַ אֶת הַחַלּוֹן?	Можно открыть окно?	s_e98eb56caaec.mp3	female
767	אֲנִי כּוֹתֵב מִכְתָּב לַחֲבֵר.	Я пишу письмо другу.	s_2bf79aa69c33.mp3	male
768	יֵשׁ לִי עֲבוֹדָה מְעַנְיֶנֶת.	У меня интересная работа.	s_593913092614.mp3	male
769	אֲנַחְנוּ לוֹמְדִים בָּאוּלְפָּן הַיּוֹם.	Мы учимся в ульпане сегодня.	s_6c9ad7d79426.mp3	male
770	הוּא שׁוֹמֵעַ מוּזִיקָה טוֹבָה.	Он слушает хорошую музыку.	s_d33862ef0749.mp3	male
771	מָה הַשָּׁעָה עַכְשָׁו?	Который сейчас час?	s_af2ae21c5b81.mp3	male
772	רַק דַּקָּה אַחַת, בְּבַקָּשָׁה.	Только одну минуту, пожалуйста.	s_bc245dcd8064.mp3	male
773	אֲנִי אוֹכֵל בַּצָּהֳרַיִּים.	Я ем в обеденное время.	s_4ed13796d2e1.mp3	male
774	אֲנִי אוֹכֵל אֲרוּחַת בֹּקֶר.	Я ем завтрак.	s_ed31a8dc8bc8.mp3	male
775	זֹאת אֲרוּחַת עֶרֶב טְעִימָה.	Это вкусный ужин.	s_92aaecc98331.mp3	male
776	אֲנִי נוֹסֵעַ בְּאוֹטוֹבּוּס לָעֲבוֹדָה.	Я еду на автобусе на работу.	s_4c0e1866b168.mp3	male
777	הָרַכֶּבֶת מַגִּיעָה בַּזְּמַן.	Поезд прибывает вовремя.	s_f3fb7fbba22f.mp3	male
778	אֲנַחְנוּ לוֹקְחִים מוֹנִית לַתַּחֲנָה.	Мы берём такси до остановки.	s_d8137de61b95.mp3	male
779	אֵיפֹה הַתַּחֲנָה שֶׁל הָאוֹטוֹבּוּס?	Где автобусная остановка?	s_9b53105fb6ba.mp3	male
780	הָאוֹטוֹבּוּס נוֹסֵעַ לַתַּחֲנָה הַמֶּרְכָּזִית.	Автобус едет на центральную автостанцию.	s_1c1c2107dff6.mp3	male
781	זֶה רְחוֹב שָׁקֵט מְאֹד.	Это очень тихая улица.	s_29a97b4243c3.mp3	male
782	אֶפְשָׁר כַּרְטִיס אֶחָד, בְּבַקָּשָׁה?	Можно один билет, пожалуйста?	s_0c1f47f7c1c6.mp3	male
783	אֲנִי קוֹנֶה קִילוֹ בָּצָל.	Я покупаю килограмм лука.	s_e793e4f6682c.mp3	male
784	אֲנִי רוֹצֶה שׁוּם טָרִי.	Я хочу свежий чеснок.	s_e41ed3227772.mp3	male
785	יֵשׁ פֹּה תַּפּוּחַ אֲדָמָה.	Здесь есть картофель.	s_9834dbd1f7c7.mp3	male
786	הַתַּפּוּחַ הַזֶּה מָתוֹק מְאֹד.	Это яблоко очень сладкое.	s_92c7aabba30d.mp3	male
787	הַבַּנָּנָה הַזֹּאת מְתוּקָה מְאֹד.	Этот банан очень сладкий.	s_2bfb102e6b14.mp3	male
788	אֲנִי שׁוֹתֶה מִיץ תַּפּוּזִים.	Я пью апельсиновый сок.	s_2d369f8262fa.mp3	male
789	הָאַבַטִיחַ הַזֶּה מָתוֹק מְאֹד.	Этот арбуз очень сладкий.	s_0e727c0d550a.mp3	male
790	הָאַבוֹקָדוֹ בַּשּׁוּק טָרִי מְאֹד.	Авокадо на рынке очень свежий.	s_35a3b7a630c4.mp3	male
791	אֲנִי שָׂם גֶּזֶר בַּסָּלָט.	Я кладу морковь в салат.	s_917bae072f12.mp3	male
792	אֲנִי אוֹכֵל בֵּיצָה בַּבֹּקֶר.	Я ем яйцо утром.	s_0b859d18edc0.mp3	male
793	הוּא לֹא אוֹכֵל בָּשָׂר.	Он не ест мясо.	s_b6e9c78376eb.mp3	male
794	אֲנִי מַזְמִין מָרָק עוֹף.	Я заказываю куриный суп.	s_654283becd62.mp3	male
795	יֵשׁ פֹּה דָּג טָרִי?	Здесь есть свежая рыба?	s_4458a550d87d.mp3	male
796	אֲנִי אוֹכֵל אוֹרֶז בַּצָּהֳרַיִם.	Я ем рис в обед.	s_e161d184c4d6.mp3	male
797	אֲנִי מַכִין סָלָט יִשְׂרְאֵלִי.	Я готовлю израильский салат.	s_844aa7aeffce.mp3	male
798	יֵשׁ פֹּה שֶׁמֶן זַיִת?	Здесь есть оливковое масло?	s_80dc8db8c74d.mp3	male
799	אֶפְשָׁר קְצָת מֶלַח, בְּבַקָּשָׁה?	Можно немного соли, пожалуйста?	s_ea8ebe013182.mp3	male
800	יֵשׁ פֹּה הֲנָחָה טוֹבָה.	Здесь есть хорошая скидка.	s_fea7c6275220.mp3	male
801	יֵשׁ מִבְצָע גָּדוֹל בַּשּׁוּק.	На рынке большая акция.	s_e663e46bfc50.mp3	male
802	אֲנִי רוֹצֶה קַבָּלָה, בְּבַקָּשָׁה.	Я хочу чек, пожалуйста.	s_99748ecc9bb6.mp3	male
803	סְלִיחָה, כַּמָּה זֶה עוֹלֶה?	Извините, сколько это стоит?	s_ec5be1e166d3.mp3	male
804	אַתָּה רוֹצֶה עוֹד מַשֶּׁהוּ?	Ты хочешь что-нибудь еще?	s_df05644d3c37.mp3	male
805	זֹאת מִסְעָדָה טוֹבָה מְאוֹד.	Это очень хороший ресторан.	s_57ed1e207ea9.mp3	male
806	הָאוֹכֶל כָּאן טָעִים מְאוֹד.	Еда здесь очень вкусная.	s_1682866f4630.mp3	male
807	הַחוּמוּס הַזֶּה טָעִים מְאוֹד.	Этот хумус очень вкусный.	s_38ab4bb56083.mp3	male
808	הַפָלָאפֶל כָּאן טָעִים מְאוֹד.	Фалафель здесь очень вкусный.	s_5bd6702d45fc.mp3	male
809	אֶפְשָׁר תַּפְרִיט, בְּבַקָּשָׁה?	Можно меню, пожалуйста?	s_dd9103e6910c.mp3	male
810	הַיּוֹם מֶזֶג אֲוִויר נָעִים.	Сегодня приятная погода.	s_77863838660e.mp3	male
811	הַיּוֹם יוֹרֵד גֶּשֶׁם חָזָק.	Сегодня идёт сильный дождь.	s_a426802a7469.mp3	male
812	הַשֶּׁמֶשׁ חַמָּה מְאוֹד הַיּוֹם.	Солнце сегодня очень жаркое.	s_a3c2aa044022.mp3	male
813	הַיּוֹם יֵשׁ רוּחַ חֲזָקָה.	Сегодня сильный ветер.	s_cb5a9a3e52cd.mp3	male
814	הַקַּיִץ בְּיִשְׂרָאֵל חַם מְאוֹד.	Лето в Израиле очень жаркое.	s_765eab54d372.mp3	male
815	הַחוֹרֶף פֹּה קַר מְאוֹד.	Зима здесь очень холодная.	s_0f3bec44e780.mp3	male
816	הָאָבִיב בְּיִשְׂרָאֵל יָפֶה מְאוֹד.	Весна в Израиле очень красивая.	s_1beda241ec55.mp3	male
817	הַסְּתָיו בְּיִשְׂרָאֵל נָעִים מְאוֹד.	Осень в Израиле очень приятная.	s_0dd95d3b9348.mp3	male
818	זֶה בֶּגֶד יָפֶה מְאֹד.	Это очень красивая одежда.	s_8b5e09060b6d.mp3	male
819	הַחוּלְצָה הַזֹּאת יָפָה מְאֹד.	Эта рубашка очень красивая.	s_0ac60fa1e249.mp3	male
820	אֲנִי לוֹבֵשׁ מִכְנָסַיִּים שְׁחוֹרִים.	Я ношу чёрные брюки.	s_1240f1c726de.mp3	male
821	יֵשׁ לָהּ שִׂמְלָה אֲדוּמָּה.	У неё есть красное платье.	s_312978316e32.mp3	male
822	הַנַּעֲלַיִּים הָאֵלֶּה נוֹחוֹת מְאֹד.	Эти туфли очень удобные.	s_860236c3c0ba.mp3	male
823	אֵיזֶה צֶבַע אַתָּה אוֹהֵב?	Какой цвет ты любишь?	s_c3e86164e1d2.mp3	male
824	אֵיזוֹ מִידָּה אַתְּ צְרִיכָה?	Какой размер тебе нужен?	s_634d1fd87d9e.mp3	female
825	אֵיפֹה תָּא הַמְּדִידָה כָּאן?	Где здесь примерочная?	s_82ebeaa511c2.mp3	male
826	אֲנִי הוֹלֵךְ לָרוֹפֵא הַיּוֹם.	Я иду к врачу сегодня.	s_3bf3cafaed88.mp3	male
827	הַמִּרְפָּאָה פְּתוּחָה עַכְשָׁיו.	Поликлиника сейчас открыта.	s_b3779971c23a.mp3	male
828	אֵיפֹה קוּפַּת חוֹלִים שֶׁלְּךָ?	Где твоя больничная касса?	s_c8abe189f0e3.mp3	male
829	כּוֹאֵב לִי הָרֹאשׁ מְאֹד.	У меня очень болит голова.	s_7fb3307d6dd9.mp3	male
830	כּוֹאֶבֶת לִי הַבֶּטֶן הַיּוֹם.	У меня сегодня болит живот.	s_88a60781ded9.mp3	male
831	כּוֹאֵב לִי הַגָּרוֹן מְאֹד.	У меня очень болит горло.	s_2195c155909b.mp3	male
832	יֵשׁ לִי חוֹם גָּבוֹהַּ.	У меня высокая температура.	s_bdbc2e8aa361.mp3	male
833	אֲנִי לוֹקֵחַ תְּרוּפָה עַכְשָׁיו.	Я принимаю лекарство сейчас.	s_efd4785025e3.mp3	male
834	אֵיפֹה יֵשׁ בֵּית מִרְקַחַת?	Где есть аптека?	s_b901700c59b4.mp3	male
835	זֶה הַיּוֹם-יוֹם שֶׁלָּנוּ פֹּה.	Это наша повседневная жизнь здесь.	s_daafc344f5f9.mp3	male
836	זֶה הֶרְגֵּל טוֹב מְאֹד.	Это очень хорошая привычка.	s_a80b66174424.mp3	male
837	זֶה סֵדֶר יוֹם טוֹב.	Это хороший распорядок дня.	s_5a2c5e5c0212.mp3	male
838	אֵין לִי זְמַן הַיּוֹם.	У меня нет времени сегодня.	s_bd57d8b9587a.mp3	male
839	יֵשׁ לִי הַרְבֵּה סַבְלָנוּת.	У меня много терпения.	s_d5fa799f5976.mp3	male
840	כַּמָּה כֶּסֶף יֵשׁ לְךָ?	Сколько денег у тебя есть?	s_e7241fa36f56.mp3	male
841	יֵשׁ לָנוּ רֶכֶב חָדָשׁ.	У нас есть новая машина.	s_b251c332eb12.mp3	male
842	יֵשׁ לְךָ דַּרְכּוֹן יִשְׂרְאֵלִי?	У тебя есть израильский загранпаспорт?	s_78860c43fba6.mp3	male
843	יֵשׁ לִי תְּעוּדַת זֶהוּת.	У меня есть удостоверение личности.	s_387de6355d3c.mp3	male
844	יֵשׁ לִי שְׁאֵלָה טוֹבָה.	У меня есть хороший вопрос.	s_693b487aaa9f.mp3	male
845	זֹאת תְּשׁוּבָה נְכוֹנָה מְאֹד.	Это очень верный ответ.	s_dbdcc684fa73.mp3	male
846	אֵין שׁוּם בְּעָיָה כָּאן.	Здесь нет никакой проблемы.	s_edd4dc764605.mp3	male
847	זֶה מִקְצוֹעַ מְעַנְיֵן מְאֹד.	Это очень интересная профессия.	s_0be941a5562a.mp3	male
848	הוּא מְתַכְנֵת טוֹב מְאֹד.	Он очень хороший программист.	s_288bd4876b68.mp3	male
849	הַמְּנַהֵל יוֹשֵׁב בַּמִּשְׂרָד עַכְשָׁיו.	Директор сидит в офисе сейчас.	s_0d09448294f0.mp3	male
850	זֹאת חֶבְרָה גְּדוֹלָה מְאֹד.	Это очень большая компания.	s_2c041de74e34.mp3	male
851	אֲנִי עוֹבֵד בַּמִּשְׂרָד הַזֶּה.	Я работаю в этом офисе.	s_c24bdc967515.mp3	male
852	יֵשׁ לִי רֵאָיוֹן עֲבוֹדָה.	У меня собеседование.	s_69ca4dd8813b.mp3	male
853	אֲנִי שׁוֹלֵחַ קוֹרוֹת חַיִּים.	Я отправляю резюме.	s_b929e648cfd1.mp3	male
854	יֵשׁ כָּאן מַשְׂכּוֹרֶת טוֹבָה.	Здесь хорошая зарплата.	s_0a5ea23de309.mp3	male
855	יֵשׁ לִי הַרְבֵּה נִיסָּיוֹן.	У меня много опыта.	s_78696495e8e4.mp3	male
856	אֲנִי מְאַחֵל לְךָ הַצְלָחָה!	Я желаю тебе успеха!	s_3bf833ff696f.mp3	male
857	יֵשׁ לִי הוֹבִּי חָדָשׁ.	У меня есть новое хобби.	s_1adec923b1b2.mp3	male
858	אֵין לִי שְׁעוֹת פְּנַאי.	У меня нет свободного времени.	s_d6fcd8b91f3c.mp3	male
859	אֲנִי אוֹהֵב סְפּוֹרְט מְאוֹד.	Я очень люблю спорт.	s_c58e0fb2dec1.mp3	male
860	זֶה סֶרֶט יָפֶה מְאוֹד.	Это очень красивый фильм.	s_1736a979d9db.mp3	male
861	אֲנַחְנוּ הוֹלְכִים לַקּוֹלְנוֹעַ עַכְשָׁיו.	Мы сейчас идём в кинотеатр.	s_5f2d245a94a4.mp3	male
862	יֵשׁ לָנוּ טִיּוּל מָחָר.	У нас завтра поездка.	s_4d811a1e000a.mp3	male
863	אֲנִי אוֹהֵב שְׂחִיָּה בַּיָּם.	Я люблю плавание в море.	s_4389c174eee3.mp3	male
864	יֵשׁ בְּרֵיכָה גְּדוֹלָה בַּמָּלוֹן.	В гостинице есть большой бассейн.	s_4021aae52411.mp3	male
865	אֲנַחְנוּ הוֹלְכִים לַיָּם הַיּוֹם.	Мы сегодня идём на море.	s_5e67409194de.mp3	male
866	הוּא מְנַגֵּן בַּגִּיטָרָה עַכְשָׁיו.	Он сейчас играет на гитаре.	s_05a05d53534d.mp3	male
867	הַבַּנְק פָּתוּחַ עַד אַרְבַּע.	Банк открыт до четырёх.	s_2af14c24bcc8.mp3	male
868	אֲנִי הוֹלֵךְ לַדּוֹאַר הַיּוֹם.	Я иду на почту сегодня.	s_d9adae4128e4.mp3	male
869	אֲנִי פּוֹתֵחַ חֶשְׁבּוֹן בַּנְק.	Я открываю банковский счёт.	s_499051c4cebc.mp3	male
870	אֲנִי מְשַׁלֵּם בְּכַרְטִיס אַשְׁרַאי.	Я расплачиваюсь кредитной картой.	s_d2fca264cef5.mp3	male
871	יֵשׁ כַּסְפּוֹמָט לְיַד הַבַּנְק.	Возле банка есть банкомат.	s_d5158cc0fa44.mp3	male
872	אֲנִי רוֹצֶה לְשַׁלֵּם בִּמְזוּמָּן.	Я хочу заплатить наличными.	s_633443cdc2ba.mp3	male
